FID,RoadName
9371,Dennis street
9372,Depalme street
9373,Des Arcs street
9374,Dewdney street
9375,Dial street
9376,Diamond street
9377,Diana street
9378,Dibblee street
9379,Division street
9380,Dodds street
9381,Dominion street
9382,Dowler street
9383,Downie street
9384,Dr Anderson Park street
9385,Dragoon street
9386,Drake street
9387,Drill street
9388,Drinnan street
9389,Ducan street
9390,Dufferin street
9391,Duke street
9392,Dunbar street
9393,Dundas street
9394,Dundee street
9395,Dunkirk street
9396,Dunlop street
9397,Dunmore street
9398,Dupuy street
9399,Durham street
9400,Durocher street
9401,Duston street
9402,Dutton street
9403,Dwight street
9404,Dyanne street
9405,Dynes street
9406,Eaglemont street
9407,East street
9408,East Chestermere Link street
9409,East Glen street
9410,East Hwy street
9411,East Park street
9412,East Puffin street
9413,East Railway street
9414,Ebony street
9415,Eckert street
9416,Edna street
9417,Edward street
9418,Edworthy street
9419,Eggleton street
9420,Eight street
9421,Eighth street
9422,Ekenfelder street
9423,Elcan street
9424,Elder street
9425,Elevator street
9426,Eleventh street
9427,Elgin street
9428,Eline street
9429,Elizabeth street
9430,Elk street
9431,Ella street
9432,Elleffson street
9433,Elliot street
9434,Elliott street
9435,Ellis street
9436,Elm street
9437,Elma street
9438,Elmore street
9439,Elreg street
9440,Emma street
9441,Englewood street
9442,Erie street
9443,Erin street
9444,Erlam street
9445,Erlton street
9446,Erma street
9447,Erskine street
9448,Essex street
9449,Eugen street
9450,Evergreen street
9451,Everhollow street
9452,Eversyde street
9453,Evinghton T. street
9454,Excell street
9455,Factory street
9456,Fairchild street
9457,Fairway street
9458,Falaise street
9459,Falcon street
9460,Falher street
9461,Fallis street
9462,Farrar street
9463,Father Mercredi street
9464,Fermont street
9465,Fern street
9466,Fifth street
9467,Fir street
9468,First street
9469,First A street
9470,Fisher street
9471,Flanders street
9472,Fleet street
9473,Fleming street
9474,Flett street
9475,Florence street
9476,Foch street
9477,Forand street
9478,Forbes street
9479,Ford street
9480,Foster street
9481,Foundry street
9482,Four Ridges street
9483,Fourth street
9484,Fowler street
9485,Fox street
9486,Frances street
9487,Francis street
9488,Fraser street
9489,Frederick street
9490,Fredrickson street
9491,Front street
9492,Fulham street
9493,Galbraith street
9494,Galloway street
9495,Gardner street
9496,Garland street
9497,Gartke street
9498,Gee street
9499,Geikie street
9500,George street
9501,Georgia street
9502,Gibson street
9503,Gilby street
9504,Gilmour street
9505,Gish street
9506,Gladstone street
9507,Glasgow street
9508,Gleichen street
9509,Glen street
9510,Glencastle street
9511,Glendale street
9512,Glengarry street
9513,Glenwood street
9514,Golf Course street
9515,Gopher street
9516,Gordon street
9517,Government street
9518,Grace street
9519,Grady street
9520,Granada street
9521,Granite street
9522,Grant street
9523,Granville street
9524,Grasshead street
9525,Greenfield street
9526,Greenhill street
9527,Gregory street
9528,Greisbach street
9529,Grenadier street
9530,Grey street
9531,Grimson street
9532,Grizzly street
9533,Grove street
9534,Guilford street
9535,Gullion street
9536,Gunn street
9537,Haineault street
9538,Hales street
9539,Hall street
9540,Halsall street
9541,Hamel street
9542,Hamelin street
9543,Hamilton street
9544,Hammond street
9545,Hankin street
9546,Hanna street
9547,Hanson street
9548,Hardin street
9549,Hardwick street
9550,Harper street
9551,Harrigan street
9552,Harris street
9553,Harrison street
9554,Harvard street
9555,Harvey street
9556,Harwood street
9557,Haste street
9558,Havard street
9559,Haviland street
9560,Hawryluk street
9561,Hawthorne street
9562,Hay street
9563,Hayter street
9564,Hazel street
9565,Henderson street
9566,Henry street
9567,Henwood street
9568,Herbst street
9569,Herman street
9570,Hermary street
9571,Hero street
9572,Heron street
9573,Heston street
9574,Hickory street
9575,High street
9576,Highfield street
9577,Highway street
9578,Hill street
9579,Hillside street
9580,Hoehne street
9581,Holborn street
9582,Holland street
9583,Holly street
9584,Holmes street
9585,Holt street
9586,Holyrood street
9587,Home street
9588,Homestead street
9589,Hood street
9590,Hope street
9591,Horn street
9592,Hospital street
9593,Howard street
9594,Howarth street
9595,Hubert street
9596,Huggard street
9597,Hughes street
9598,Hunt street
9599,Hunter street
9600,Huntington street
9601,Huron street
9602,Hussar street
9603,Hutton street
9604,Hyde street
9605,Idaho street
9606,Ijsselmeer street
9607,Imperial street
9608,Indian street
9609,Indiana street
9610,Indus street
9611,Ingersoll street
9612,Iris street
9613,Irish street
9614,Ironside street
9615,Ivy street
9616,Jacinta street
9617,James street
9618,Jamieson street
9619,Jarvis street
9620,Jasper street
9621,Jay street
9622,Jean street
9623,Jellicoe street
9624,Jenny Lind street
9625,Jewell street
9626,Joachim street
9627,Joblin street
9628,John street
9629,Johns street
9630,Johnson street
9631,Johnstone street
9632,Jones street
9633,Jubilee street
9634,Juniper street
9635,Kane street
9636,Kapyong street
9637,Karen street
9638,Karpo street
9639,Kathrine street
9640,Kawartha street
9641,Keewatin street
9642,Kelly street
9643,Kent street
9644,Kepler street
9645,Kettles street
9646,Kew street
9647,Kewetin street
9648,King street
9649,King Arthur street
9650,Kingston street
9651,Kingsway street
9652,Kipling street
9653,Kipp street
9654,Kirby street
9655,Kitchener street
9656,Klein street
9657,Klingers street
9658,Knight street
9659,Knor street
9660,Kodiac street
9661,Kootenay street
9662,Kos street
9663,Kovac street
9664,Lacombe street
9665,Laird street
9666,Lake street
9667,Lanauze street
9668,Lansdowne street
9669,Laramie street
9670,Larch street
9671,Lark street
9672,Lavoie street
9673,Lawrence street
9674,Lawson street
9675,Learitt street
9676,Leavings street
9677,Lebel street
9678,Lechelt street
9679,Lee street
9680,Lees street
9681,Leggett street
9682,Leliefontain street
9683,Leonard street
9684,Lincoln street
9685,Linden street
9686,Lindgreen street
9687,Link street
9688,Little Sheep street
9689,Liverpool street
9690,Lobay street
9691,Lockwood street
9692,Logan street
9693,London street
9694,Lord street
9695,Lorenz street
9696,Lorimer street
9697,Loutit street
9698,Lovsin street
9699,Lucina street
9700,Lucknow street
9701,Lucy street
9702,Lynx street
9703,Macdonald street
9704,MacIver street
9705,Mackenzie street
9706,MacLeod street
9707,MacNamara street
9708,Macrae street
9709,Madelaine street
9710,Madelene street
9711,Madison street
9712,Maggie street
9713,Magpie street
9714,Main street
9715,Makenny street
9716,Malmo street
9717,Manning street
9718,Maple street
9719,Marcelle street
9720,Marcus street
9721,Marischal street
9722,Market street
9723,Marlborough street
9724,Marlin street
9725,Marmot street
9726,Marquette street
9727,Marshall street
9728,Marten street
9729,Marten's street
9730,Mary street
9731,Maturn street
9732,Mayo street
9733,McAlpine street
9734,Mccann street
9735,McCool street
9736,McDonald street
9737,McDougal street
9738,McDougall street
9739,McEwan street
9740,McGill street
9741,McInnes street
9742,Mcintosh street
9743,McKay street
9744,McKenzie street
9745,McKinley street
9746,McKinnon street
9747,McLean street
9748,Mcleod street
9749,McNab Park street
9750,McNabb street
9751,McPhee street
9752,McRae street
9753,McTavish street
9754,McVicar street
9755,Meier street
9756,Mercer street
9757,Mercredi street
9758,Meridian street
9759,Merlin street
9760,Merrill street
9761,Michiels street
9762,Michigan street
9763,Mildred street
9764,Mill street
9765,Miller street
9766,Mills street
9767,Milnes street
9768,Minto street
9769,Mission street
9770,Mitchell street
9771,Monique street
9772,Montrose street
9773,Moor street
9774,Moore street
9775,Moose street
9776,Moraine street
9777,Morris street
9778,Morrison street
9779,Mountain street
9780,Moville street
9781,Mozart street
9782,Munson street
9783,Murdoch street
9784,Muriel street
9785,Muskoka street
9786,Muskrat street
9787,Naismith street
9788,Nanton street
9789,Nash street
9790,Natalie street
9791,Nelson street
9792,New street
9793,Newlands street
9794,Newton street
9795,Niblock street
9796,Nicol street
9797,Nielson street
9798,Nightingale street
9799,Ninth street
9800,Niven street
9801,Nixon street
9802,Noble street
9803,Nolan street
9804,Norquay street
9805,North street
9806,North Railway street
9807,Nowrie street
9808,Nurse street
9809,Oak street
9810,Oatway street
9811,Oldbury street
9812,Oliver street
9813,Olsen street
9814,Olson street
9815,Olstad street
9816,Ontario street
9817,Ortona street
9818,Osborne street
9819,Osler street
9820,Ottawa street
9821,Otter street
9822,Owl street
9823,Oxbow street
9824,Pacific street
9825,Paddington street
9826,Palisades street
9827,Palmer street
9828,Pan Am street
9829,Panamount street
9830,Panatella street
9831,Panora street
9832,Paquette street
9833,Paquin street
9834,Paradise street
9835,Parc street
9836,Park street
9837,Parkhill street
9838,Parkland street
9839,Partridge street
9840,Patricia street
9841,Patrician street
9842,Patrick street
9843,Paulson street
9844,Peace River street
9845,Peace Rose street
9846,Pearce street
9847,Peever street
9848,Pemakan street
9849,Pembina street
9850,Penhorwood street
9851,Percy street
9852,Perkins street
9853,Perron street
9854,Perth street
9855,Phelan street
9856,Pidgeon street
9857,Pierce street
9858,Pigeon street
9859,Pike street
9860,Pine street
9861,Pingle street
9862,Pinnacle street
9863,Pioneer street
9864,Piquette street
9865,Pitt street
9866,Playfair street
9867,Poirier street
9868,Poplar street
9869,Popular street
9870,Porter street
9871,Portland street
9872,Pottery street
9873,Powell street
9874,Prairie street
9875,Preston street
9876,Prestwick street
9877,Primrose street
9878,Prince street
9879,Princess street
9880,Pronghorn street
9881,Province street
9882,Queen street
9883,Quentin street
9884,Raabis street
9885,Rabbit street
9886,Rae street
9887,Railway street
9888,Ramsay street
9889,Ramsey street
9890,Randall street
9891,Randolph street
9892,Ratcliffe street
9893,Ray McBride street
9894,Redan street
9895,Redwood street
9896,Reeves street
9897,Regal street
9898,Regent street
9899,Reichley street
9900,Reid street
9901,Reinhart street
9902,Reunion street
9903,Richard street
9904,Richardson street
9905,Riddell street
9906,Rideau street
9907,Riedel street
9908,Rig street
9909,Riley street
9910,Ritzke street
9911,River street
9912,Riverside street
9913,Robert street
9914,Robichaud street
9915,Robin street
9916,Robson street
9917,Roche street
9918,Rockyledge street
9919,Rodberg street
9920,Roland street
9921,Rollis street
9922,Romany street
9923,Romar street
9924,Ronden street
9925,Ronning street
9926,Rose street
9927,Rose Bowl street
9928,Rosebud street
9929,Roselake street
9930,Ross street
9931,Rossdale street
9932,Rossland street
9933,Rosslyn street
9934,Rough Neck street
9935,Rowan street
9936,Roy street
9937,Royal street
9938,Royal Birch street
9939,Rubie street
9940,Ruby street
9941,Rudd street
9942,Rudder street
9943,Ruppert street
9944,Rusk street
9945,Rustad street
9946,Rutherford street
9947,Rydberg street
9948,Saint Clair street
9949,Sait street
9950,Salina street
9951,Salisbury street
9952,San Fortunato street
9953,Sanden street
9954,Sands street
9955,Sandulac street
9956,Sarles street
9957,Saskatchewan street
9958,Sawchuk street
9959,Schmidt street
9960,Schneider street
9961,Schofield street
9962,Schram street
9963,Schubert street
9964,Scot street
9965,Scotland street
9966,Scott street
9967,Second street
9968,Senlac street
9969,Seventh street
9970,Sexauer street
9971,Shady street
9972,Shale street
9973,Shaw street
9974,Shelbourne street
9975,Sheldt Estuary street
9976,Shep street
9977,Sheriff King street
9978,Sherwood street
9979,Shield street
9980,Shirley street
9981,Shore street
9982,Short street
9983,Shull street
9984,Sibbald street
9985,Sicily street
9986,Sidney street
9987,Sifton street
9988,Silcher street
9989,Simmons street
9990,Simpson street
9991,Sir Galahad street
9992,Sir Lancelot street
9993,Sirius street
9994,Sixth street
9995,Slack street
9996,Smallwood street
9997,Smith street
9998,Smithson street
9999,Smoke street
10000,Somercrest street
10001,Somerset street
10002,Soper street
10003,South street
10004,South Railway street
10005,Southbrook street
10006,Southwick street
10007,Spencer street
10008,Spokane street
10009,Springside street
10010,Spruce street
10011,Squirrel street
10012,St John's street
10013,St. Andrews street
10014,St. Anne street
10015,St. Clair street
10016,St. John street
10017,St. Joseph street
10018,St. Michael street
10019,St. Thomas street
10020,Stafford street
10021,Stair street
10022,Standard street
10023,Stanley street
10024,Stanton street
10025,Stapley street
10026,Star street
10027,Starling street
10028,Station street
10029,Steel street
10030,Steele street
10031,Sterling street
10032,Stevens street
10033,Stevenson street
10034,Stewart street
10035,Stock street
10036,Stoddart street
10037,Stoner street
10038,Strangmuir street
10039,Strathcona street
10040,Strathmead street
10041,Strom street
10042,Stuart street
10043,Stump Hollow street
10044,Suffield street
10045,Suffolk street
10046,Sugo street
10047,Sullivan street
10048,Summer street
10049,Summerton street
10050,Summit street
10051,Sundance street
10052,Sunlake street
10053,Sunrise street
10054,Sunset street
10055,Superior street
10056,Surrey street
10057,Sutherland street
10058,Swan street
10059,Swedberg street
10060,Sweet street
10061,Sycamore street
10062,Sylvan street
10063,Tache street
10064,Tamarack street
10065,Taralake street
10066,Taravista street
10067,Tawatinaw street
10068,Taylor street
10069,Teddy street
10070,Tenth street
10071,Terrace street
10072,Thacker street
10073,The Terrace street
10074,Third street
10075,Thomas street
10076,Thompson street
10077,Thornton street
10078,Thorsby street
10079,Thrush street
10080,Thulien street
10081,Tiller street
10082,Tilley street
10083,Timber street
10084,Timko street
10085,Tomlinson street
10086,Tonquin street
10087,Topham street
10088,Town Site street
10089,Townsend street
10090,Trail street
10091,Travis street
10092,Tregillus street
10093,Tressa street
10094,Trollinger street
10095,Trout street
10096,Truman street
10097,Tulip street
10098,Turret street
10099,Turtle street
10100,Tweed street
10101,Tye street
10102,Ubertino street
10103,Ulm street
10104,Ulysses street
10105,United street
10106,Upland street
10107,Valere street
10108,Van Dam street
10109,Van Dorp street
10110,Vaughan street
10111,Vega street
10112,Veiner street
10113,Ventura street
10114,Vercheres street
10115,Vermillion street
10116,Vernon street
10117,Victoria street
10118,View street
10119,Vilda street
10120,Villa street
10121,Violet street
10122,Virginia street
10123,Visser street
10124,Vista street
10125,Waghorn street
10126,Wagner street
10127,Wallace street
10128,Walnut street
10129,Walsh street
10130,Walters street
10131,Wascana street
10132,Water street
10133,Waterhouse street
10134,Waterloo street
10135,Watson street
10136,Watt street
10137,Webb street
10138,Weise street
10139,Weiss street
10140,Well street
10141,Well Head street
10142,Wellington street
10143,Welliver street
10144,Wells street
10145,West street
10146,West Edge street
10147,West Railway street
10148,Westbend street
10149,Westcove street
10150,Westdale street
